timestamp,solar_radiation,temperature,precipitation
2024-12-01,391.04652288,18.60734645,0.0
2024-12-02,1138.57373864,26.05470875,0.0
2024-12-03,304.22191228,32.27405685,8.608421698
2024-12-04,722.03011335,18.1707205,19.98033259
2024-12-05,769.67772934,34.08454472,0.0
2024-12-06,435.03812053,26.79994169,0.0
2024-12-07,789.1795065700001,21.72676552,0.0
2024-12-08,727.14261269,21.08596678,0.0
2024-12-09,961.11851004,23.90127876,8.519903152
2024-12-10,862.71120624,31.36515944,0.0
2024-12-11,1138.67655707,22.0461438,0.0
2024-12-12,759.2070981300001,29.18473264,13.65329605
2024-12-13,324.03890168,33.20720146,0.0
2024-12-14,446.53640941000003,34.22073616,0.0
2024-12-15,1200.0,26.24900531,0.0
2024-12-16,952.10291124,34.40982207,0.0
2024-12-17,730.69008311,30.42807527,0.0
2024-12-18,1200.0,33.38954384,0.0
2024-12-19,1114.0484266600001,25.89323463,0.0
2024-12-20,1010.7407285300001,27.39523447,0.0
2024-12-21,1200.0,20.68976553,0.0
2024-12-22,662.96877023,26.28451582,2.785264563
2024-12-23,843.5516754600001,31.66266248,0.0
2024-12-24,905.14660028,26.2396704,0.0
2024-12-25,673.80154595,30.03527024,6.757243455
2024-12-26,360.31262787000003,30.53181774,0.0
2024-12-27,833.7696733600001,20.73464615,0.0
2024-12-28,652.36047305,19.02437141,0.0
2024-12-29,671.9247880800001,30.26851849,0.0
2024-12-30,698.10770406,34.44196355,0.0
2024-12-31,1200.0,18.49370479,12.35215709
2025-01-01,280.50574214,31.11003439,0.0
2025-01-02,393.30934656000005,22.17574247,0.0
2025-01-03,1113.3107128000001,30.51957819,14.69456212
2025-01-04,516.7044673700001,31.09371132,26.4337469
2025-01-05,310.25686640000004,33.22512181,0.0
2025-01-06,1004.05026163,34.06045402,0.0
2025-01-07,586.71126813,20.4999108,0.0
2025-01-08,966.6004361000001,21.17693576,0.0
2025-01-09,924.98642561,30.45802333,0.0
2025-01-10,457.13857007,20.72379624,18.03117744
2025-01-11,1074.29108761,30.7510046,0.0
2025-01-12,921.42414871,22.60423364,0.0
2025-01-13,823.87509763,23.84603436,19.95616272
2025-01-14,776.8891388700001,19.63906538,0.0
2025-01-15,808.8512447600001,21.14404907,0.0
2025-01-16,828.8815089100001,24.63268357,0.0
2025-01-17,889.06810928,29.76435816,5.626939552
2025-01-18,398.01349237000005,18.84709966,0.0
2025-01-19,808.5449734700001,24.70774751,8.332143605
2025-01-20,923.20314736,31.73164856,0.0
2025-01-21,309.84815524,22.70243092,0.0
2025-01-22,262.26039931,30.07294406,0.0
2025-01-23,380.00981746,33.80823723,0.0
2025-01-24,1146.05279945,22.52973416,0.0
2025-01-25,1122.47339698,33.11701215,0.0
2025-01-26,978.53421367,19.90728171,0.0
2025-01-27,621.50413143,33.96751569,0.0
2025-01-28,1153.63752296,18.45709592,0.0
2025-01-29,1067.18812252,27.1755091,0.0
2025-01-30,372.18194753999995,28.99989076,0.0
2025-01-31,651.86185688,19.86026236,0.0
2025-02-01,876.6355691599999,30.86402168,0.0
2025-02-02,568.28451745,26.89307854,0.0
2025-02-03,1090.0553487200002,21.84463471,3.214510742
2025-02-04,523.1544072300001,23.21443028,0.0
2025-02-05,719.59676282,20.17012602,0.0
2025-02-06,806.5492084,27.06968484,7.591686514
2025-02-07,950.0822605300001,27.39544296,0.0
2025-02-08,779.907635,33.39023576,19.32560617
2025-02-09,626.47716495,20.23989392,0.0
2025-02-10,817.93691616,20.53399551,0.0
2025-02-11,1015.5931783400001,21.41469976,0.0
2025-02-12,473.19099035,24.5194273,0.0
2025-02-13,412.84658129,28.76672254,0.0
2025-02-14,317.94739925000005,24.57758674,0.0
2025-02-15,635.33425319,31.22227478,0.0
2025-02-16,1200.0,31.0875006,0.0
2025-02-17,693.7828288300001,22.35828029,0.0
2025-02-18,469.2712128,30.6879297,0.0
2025-02-19,1182.17395608,29.71566475,0.0
2025-02-20,339.30015951,29.56830315,0.0
2025-02-21,658.34033473,31.43875336,7.221648551
2025-02-22,753.83149504,32.63650075,0.0
2025-02-23,685.99010662,26.16800606,0.0
2025-02-24,374.60074262,23.02166064,23.19394347
2025-02-25,1200.0,34.29327978,0.0
2025-02-26,747.54238767,28.39815137,0.0
2025-02-27,527.4373319800001,18.17337512,0.0
2025-02-28,768.27573082,20.78087174,0.0
