timestamp,solar_radiation,temperature,precipitation
2024-12-01,180.48301056,26.60734645,0.0
2024-12-02,525.49557168,34.05470875,0.0
2024-12-03,140.41011336,40.27405685,21.521054245000002
2024-12-04,333.2446677,26.1707205,49.950831475
2024-12-05,355.23587507999997,42.08454472,0.0
2024-12-06,200.78682486,34.79994169,0.0
2024-12-07,364.23669534,29.72676552,0.0
2024-12-08,335.60428278,29.08596678,0.0
2024-12-09,443.59315848,31.90127876,21.299757879999998
2024-12-10,398.17440287999995,39.36515944,0.0
2024-12-11,525.54302634,30.0461438,0.0
2024-12-12,350.40327606,37.18473264,34.133240125
2024-12-13,149.55641616,41.20720146,0.0
2024-12-14,206.09372742,42.22073616,0.0
2024-12-15,582.5504184,34.24900531,0.0
2024-12-16,439.43211288000003,42.40982207,0.0
2024-12-17,337.24157682,38.42807527,0.0
2024-12-18,581.98628406,41.38954384,0.0
2024-12-19,514.17619692,33.893234629999995,0.0
2024-12-20,466.49572086,35.39523447,0.0
2024-12-21,559.43911602,28.68976553,0.0
2024-12-22,305.98558626,34.284515819999996,6.9631614075
2024-12-23,389.33154252,39.66266248,0.0
2024-12-24,417.75996936,34.2396704,0.0
2024-12-25,310.98532889999996,38.03527024,16.8931086375
2024-12-26,166.29813593999998,38.53181774,0.0
2024-12-27,384.81677232,28.73464615,0.0
2024-12-28,301.08944909999997,27.02437141,0.0
2024-12-29,310.11913296,38.268518490000005,0.0
2024-12-30,322.20355572,42.44196355,0.0
2024-12-31,570.86187738,26.49370479,30.880392725
2025-01-01,129.46418867999998,39.110034389999996,0.0
2025-01-02,181.52739072,30.17574247,0.0
2025-01-03,513.8357136,38.519578190000004,36.7364053
2025-01-04,238.47898494,39.09371132,66.08436725
2025-01-05,143.1954768,41.22512181,0.0
2025-01-06,463.40781305999997,42.06045402,0.0
2025-01-07,270.78981605999996,28.4999108,0.0
2025-01-08,446.1232782,29.17693576,0.0
2025-01-09,426.91681181999996,38.45802333,0.0
2025-01-10,210.98703233999998,28.72379624,45.0779436
2025-01-11,495.8266558199999,38.7510046,0.0
2025-01-12,425.27268402,30.60423364,0.0
2025-01-13,380.25004506,31.84603436,49.890406799999994
2025-01-14,358.56421794,27.63906538,0.0
2025-01-15,373.31595912,29.14404907,0.0
2025-01-16,382.56069642,32.63268357,0.0
2025-01-17,410.33912736,37.76435816,14.067348879999999
2025-01-18,183.69853494,26.84709966,0.0
2025-01-19,373.17460314,32.707747510000004,20.8303590125
2025-01-20,426.09376032,39.73164856,0.0
2025-01-21,143.00684088,30.70243092,0.0
2025-01-22,121.04326122,38.07294406,0.0
2025-01-23,175.38914652,41.80823723,0.0
2025-01-24,528.9474459,30.52973416,0.0
2025-01-25,518.06464476,41.11701215,0.0
2025-01-26,451.63117554,27.90728171,0.0
2025-01-27,286.84806066,41.96751569,0.0
2025-01-28,532.44808752,26.45709592,0.0
2025-01-29,492.54836423999996,35.1755091,0.0
2025-01-30,171.77628348,36.99989076,0.0
2025-01-31,300.85931855999996,27.86026236,0.0
2025-02-01,404.60103191999997,38.86402168,0.0
2025-02-02,262.2851619,34.893078540000005,0.0
2025-02-03,503.10246864,29.84463471,8.036276855
2025-02-04,241.45588026000001,31.21443028,0.0
2025-02-05,332.12158284,28.17012602,0.0
2025-02-06,372.2534808,35.06968484,18.979216285
2025-02-07,438.49950486,35.39544296,0.0
2025-02-08,359.95736999999997,41.39023576,48.314015425
2025-02-09,289.14330689999997,28.23989392,0.0
2025-02-10,377.50934592,28.53399551,0.0
2025-02-11,468.73531307999997,29.41469976,0.0
2025-02-12,218.39584169999998,32.519427300000004,0.0
2025-02-13,190.54457598000002,36.76672254,0.0
2025-02-14,146.7449535,32.57758674,0.0
2025-02-15,293.23119378,39.22227478,0.0
2025-02-16,584.81853078,39.0875006,0.0
2025-02-17,320.20745946,30.35828029,0.0
2025-02-18,216.58671359999997,38.6879297,0.0
2025-02-19,545.61874896,37.71566475,0.0
2025-02-20,156.60007362000002,37.56830315,0.0
2025-02-21,303.84938526,39.43875336,18.0541213775
2025-02-22,347.92222848,40.63650075,0.0
2025-02-23,316.61081844,34.168006059999996,0.0
2025-02-24,172.89265043999998,31.02166064,57.984858675
2025-02-25,570.9534807,42.29327978,0.0
2025-02-26,345.01956354,36.39815137,0.0
2025-02-27,243.43261476,26.17337512,0.0
2025-02-28,354.58879884000004,28.78087174,0.0
